1697350255.008672 server started (1390): version 3.2a, socket /tmp/tmux-1000/default, protocol 8
1697350255.008682 on Linux 5.15.90.1-microsoft-standard-WSL2 #1 SMP Fri Jan 27 02:56:13 UTC 2023
1697350255.008686 using libevent 2.1.12-stable (poll); ncurses 6.3
1697350255.008714 input_key_build: 0x10e003 (PasteStart) is \033[200~
1697350255.012839 yylex_token: send
1697350255.012841 yylex_token: -Xt=
1697350255.012843 yylex_token: search-backward
1697350255.012845 yylex_token: #{q:mouse_word}
1697350255.012847 cmd_stringify_argv: 0 if = if
1697350255.012849 cmd_stringify_argv: 1 -F = -F
1697350255.012851 cmd_stringify_argv: 2 #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} = "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}"
1697350255.012853 cmd_stringify_argv: 3 copy-mode -t= = "copy-mode -t="
1697350255.012855 cmd_stringify_argv: 0 send = send
1697350255.012856 cmd_stringify_argv: 1 -Xt= = -Xt=
1697350255.012858 cmd_stringify_argv: 2 search-backward = search-backward
1697350255.012859 cmd_stringify_argv: 3 #{q:mouse_word} = "#{q:mouse_word}"
1697350255.012862 cmd_parse_commands_to_string: if -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send -Xt= search-backward "#{q:mouse_word}"
1697350255.012864 yylex_token: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1697350255.012866 yylex_token: C-y
1697350255.012867 yylex_token: copy-mode
1697350255.012868 yylex_token: -q
1697350255.012870 yylex_token: send-keys
1697350255.012871 yylex_token: -l
1697350255.012872 yylex_token: --
1697350255.012873 yylex_token: #{q:mouse_word}
1697350255.012875 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.012876 cmd_stringify_argv: 1 -q = -q
1697350255.012877 cmd_stringify_argv: 0 send-keys = send-keys
1697350255.012879 cmd_stringify_argv: 1 -l = -l
1697350255.012880 cmd_stringify_argv: 2 -- = --
1697350255.012882 cmd_stringify_argv: 3 #{q:mouse_word} = "#{q:mouse_word}"
1697350255.012883 cmd_parse_commands_to_string: copy-mode -q ; send-keys -l -- "#{q:mouse_word}"
1697350255.012886 yylex_token: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1697350255.012887 yylex_token: c
1697350255.012888 yylex_token: copy-mode
1697350255.012889 yylex_token: -q
1697350255.012891 yylex_token: set-buffer
1697350255.012892 yylex_token: --
1697350255.012893 yylex_token: #{q:mouse_word}
1697350255.012895 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.012896 cmd_stringify_argv: 1 -q = -q
1697350255.012897 cmd_stringify_argv: 0 set-buffer = set-buffer
1697350255.012899 cmd_stringify_argv: 1 -- = --
1697350255.012900 cmd_stringify_argv: 2 #{q:mouse_word} = "#{q:mouse_word}"
1697350255.012902 cmd_parse_commands_to_string: copy-mode -q ; set-buffer -- "#{q:mouse_word}"
1697350255.012904 yylex_token: #{?mouse_line,Copy Line,}
1697350255.012905 yylex_token: l
1697350255.012906 yylex_token: copy-mode
1697350255.012907 yylex_token: -q
1697350255.012908 yylex_token: set-buffer
1697350255.012909 yylex_token: --
1697350255.012911 yylex_token: #{q:mouse_line}
1697350255.012912 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.012913 cmd_stringify_argv: 1 -q = -q
1697350255.012915 cmd_stringify_argv: 0 set-buffer = set-buffer
1697350255.012916 cmd_stringify_argv: 1 -- = --
1697350255.012917 cmd_stringify_argv: 2 #{q:mouse_line} = "#{q:mouse_line}"
1697350255.012919 cmd_parse_commands_to_string: copy-mode -q ; set-buffer -- "#{q:mouse_line}"
1697350255.012920 yylex_token: 
1697350255.012922 yylex_token: Horizontal Split
1697350255.012923 yylex_token: h
1697350255.012924 yylex_token: split-window
1697350255.012925 yylex_token: -h
1697350255.012927 cmd_stringify_argv: 0 split-window = split-window
1697350255.012928 cmd_stringify_argv: 1 -h = -h
1697350255.012929 cmd_parse_commands_to_string: split-window -h
1697350255.012931 yylex_token: Vertical Split
1697350255.012932 yylex_token: v
1697350255.012933 yylex_token: split-window
1697350255.012934 yylex_token: -v
1697350255.012936 cmd_stringify_argv: 0 split-window = split-window
1697350255.012937 cmd_stringify_argv: 1 -v = -v
1697350255.012938 cmd_parse_commands_to_string: split-window -v
1697350255.012939 yylex_token: 
1697350255.012941 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Up
1697350255.012942 yylex_token: u
1697350255.012944 yylex_token: swap-pane
1697350255.012945 yylex_token: -U
1697350255.012946 cmd_stringify_argv: 0 swap-pane = swap-pane
1697350255.012947 cmd_stringify_argv: 1 -U = -U
1697350255.012948 cmd_parse_commands_to_string: swap-pane -U
1697350255.012952 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Down
1697350255.012953 yylex_token: d
1697350255.012954 yylex_token: swap-pane
1697350255.012955 yylex_token: -D
1697350255.012956 cmd_stringify_argv: 0 swap-pane = swap-pane
1697350255.012958 cmd_stringify_argv: 1 -D = -D
1697350255.012959 cmd_parse_commands_to_string: swap-pane -D
1697350255.012960 yylex_token: #{?pane_marked_set,,-}Swap Marked
1697350255.012961 yylex_token: s
1697350255.012963 yylex_token: swap-pane
1697350255.012964 cmd_stringify_argv: 0 swap-pane = swap-pane
1697350255.012965 cmd_parse_commands_to_string: swap-pane
1697350255.012966 yylex_token: 
1697350255.012968 yylex_token: Kill
1697350255.012969 yylex_token: X
1697350255.012970 yylex_token: kill-pane
1697350255.012971 cmd_stringify_argv: 0 kill-pane = kill-pane
1697350255.012972 cmd_parse_commands_to_string: kill-pane
1697350255.012974 yylex_token: Respawn
1697350255.012975 yylex_token: R
1697350255.012976 yylex_token: respawn-pane
1697350255.012977 yylex_token: -k
1697350255.012979 cmd_stringify_argv: 0 respawn-pane = respawn-pane
1697350255.012980 cmd_stringify_argv: 1 -k = -k
1697350255.012982 cmd_parse_commands_to_string: respawn-pane -k
1697350255.012984 yylex_token: #{?pane_marked,Unmark,Mark}
1697350255.012985 yylex_token: m
1697350255.012986 yylex_token: select-pane
1697350255.012987 yylex_token: -m
1697350255.012989 cmd_stringify_argv: 0 select-pane = select-pane
1697350255.012990 cmd_stringify_argv: 1 -m = -m
1697350255.012991 cmd_parse_commands_to_string: select-pane -m
1697350255.012993 yylex_token: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1697350255.012994 yylex_token: z
1697350255.012996 yylex_token: resize-pane
1697350255.012997 yylex_token: -Z
1697350255.012998 cmd_stringify_argv: 0 resize-pane = resize-pane
1697350255.012999 cmd_stringify_argv: 1 -Z = -Z
1697350255.013000 cmd_parse_commands_to_string: resize-pane -Z
1697350255.013006 cmd_parse_build_commands: 0 bind
1697350255.013008 cmd_parse_build_commands: argv[0]=bind
1697350255.013009 cmd_parse_build_commands: argv[1]=>
1697350255.013010 cmd_parse_build_commands: argv[2]=display-menu
1697350255.013011 cmd_parse_build_commands: argv[3]=-xP
1697350255.013012 cmd_parse_build_commands: argv[4]=-yP
1697350255.013013 cmd_parse_build_commands: argv[5]=-T
1697350255.013015 cmd_parse_build_commands: argv[6]=#[align=centre]#{pane_index} (#{pane_id})
1697350255.013016 cmd_parse_build_commands: argv[7]=#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1697350255.013017 cmd_parse_build_commands: argv[8]=<
1697350255.013019 cmd_parse_build_commands: argv[9]=send -X history-top
1697350255.013020 cmd_parse_build_commands: argv[10]=#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1697350255.013021 cmd_parse_build_commands: argv[11]=>
1697350255.013023 cmd_parse_build_commands: argv[12]=send -X history-bottom
1697350255.013024 cmd_parse_build_commands: argv[13]=
1697350255.013025 cmd_parse_build_commands: argv[14]=#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1697350255.013026 cmd_parse_build_commands: argv[15]=C-r
1697350255.013028 cmd_parse_build_commands: argv[16]=if -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send -Xt= search-backward "#{q:mouse_word}"
1697350255.013030 cmd_parse_build_commands: argv[17]=#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1697350255.013031 cmd_parse_build_commands: argv[18]=C-y
1697350255.013032 cmd_parse_build_commands: argv[19]=copy-mode -q ; send-keys -l -- "#{q:mouse_word}"
1697350255.013034 cmd_parse_build_commands: argv[20]=#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1697350255.013035 cmd_parse_build_commands: argv[21]=c
1697350255.013036 cmd_parse_build_commands: argv[22]=copy-mode -q ; set-buffer -- "#{q:mouse_word}"
1697350255.013037 cmd_parse_build_commands: argv[23]=#{?mouse_line,Copy Line,}
1697350255.013038 cmd_parse_build_commands: argv[24]=l
1697350255.013040 cmd_parse_build_commands: argv[25]=copy-mode -q ; set-buffer -- "#{q:mouse_line}"
1697350255.013041 cmd_parse_build_commands: argv[26]=
1697350255.013043 cmd_parse_build_commands: argv[27]=Horizontal Split
1697350255.013044 cmd_parse_build_commands: argv[28]=h
1697350255.013046 cmd_parse_build_commands: argv[29]=split-window -h
1697350255.013047 cmd_parse_build_commands: argv[30]=Vertical Split
1697350255.013048 cmd_parse_build_commands: argv[31]=v
1697350255.013049 cmd_parse_build_commands: argv[32]=split-window -v
1697350255.013050 cmd_parse_build_commands: argv[33]=
1697350255.013051 cmd_parse_build_commands: argv[34]=#{?#{>:#{window_panes},1},,-}Swap Up
1697350255.013052 cmd_parse_build_commands: argv[35]=u
1697350255.013053 cmd_parse_build_commands: argv[36]=swap-pane -U
1697350255.013055 cmd_parse_build_commands: argv[37]=#{?#{>:#{window_panes},1},,-}Swap Down
1697350255.013056 cmd_parse_build_commands: argv[38]=d
1697350255.013057 cmd_parse_build_commands: argv[39]=swap-pane -D
1697350255.013058 cmd_parse_build_commands: argv[40]=#{?pane_marked_set,,-}Swap Marked
1697350255.013059 cmd_parse_build_commands: argv[41]=s
1697350255.013060 cmd_parse_build_commands: argv[42]=swap-pane
1697350255.013061 cmd_parse_build_commands: argv[43]=
1697350255.013063 cmd_parse_build_commands: argv[44]=Kill
1697350255.013064 cmd_parse_build_commands: argv[45]=X
1697350255.013065 cmd_parse_build_commands: argv[46]=kill-pane
1697350255.013066 cmd_parse_build_commands: argv[47]=Respawn
1697350255.013067 cmd_parse_build_commands: argv[48]=R
1697350255.013069 cmd_parse_build_commands: argv[49]=respawn-pane -k
1697350255.013070 cmd_parse_build_commands: argv[50]=#{?pane_marked,Unmark,Mark}
1697350255.013071 cmd_parse_build_commands: argv[51]=m
1697350255.013072 cmd_parse_build_commands: argv[52]=select-pane -m
1697350255.013074 cmd_parse_build_commands: argv[53]=#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1697350255.013075 cmd_parse_build_commands: argv[54]=z
1697350255.013076 cmd_parse_build_commands: argv[55]=resize-pane -Z
1697350255.013077 cmd_parse: bind-key: argv[0]=bind
1697350255.013078 cmd_parse: bind-key: argv[1]=>
1697350255.013080 cmd_parse: bind-key: argv[2]=display-menu
1697350255.013081 cmd_parse: bind-key: argv[3]=-xP
1697350255.013082 cmd_parse: bind-key: argv[4]=-yP
1697350255.013083 cmd_parse: bind-key: argv[5]=-T
1697350255.013084 cmd_parse: bind-key: argv[6]=#[align=centre]#{pane_index} (#{pane_id})
1697350255.013085 cmd_parse: bind-key: argv[7]=#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1697350255.013086 cmd_parse: bind-key: argv[8]=<
1697350255.013088 cmd_parse: bind-key: argv[9]=send -X history-top
1697350255.013089 cmd_parse: bind-key: argv[10]=#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1697350255.013090 cmd_parse: bind-key: argv[11]=>
1697350255.013091 cmd_parse: bind-key: argv[12]=send -X history-bottom
1697350255.013092 cmd_parse: bind-key: argv[13]=
1697350255.013094 cmd_parse: bind-key: argv[14]=#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1697350255.013095 cmd_parse: bind-key: argv[15]=C-r
1697350255.013096 cmd_parse: bind-key: argv[16]=if -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send -Xt= search-backward "#{q:mouse_word}"
1697350255.013101 cmd_parse: bind-key: argv[17]=#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1697350255.013103 cmd_parse: bind-key: argv[18]=C-y
1697350255.013104 cmd_parse: bind-key: argv[19]=copy-mode -q ; send-keys -l -- "#{q:mouse_word}"
1697350255.013106 cmd_parse: bind-key: argv[20]=#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1697350255.013107 cmd_parse: bind-key: argv[21]=c
1697350255.013108 cmd_parse: bind-key: argv[22]=copy-mode -q ; set-buffer -- "#{q:mouse_word}"
1697350255.013109 cmd_parse: bind-key: argv[23]=#{?mouse_line,Copy Line,}
1697350255.013110 cmd_parse: bind-key: argv[24]=l
1697350255.013112 cmd_parse: bind-key: argv[25]=copy-mode -q ; set-buffer -- "#{q:mouse_line}"
1697350255.013113 cmd_parse: bind-key: argv[26]=
1697350255.013114 cmd_parse: bind-key: argv[27]=Horizontal Split
1697350255.013115 cmd_parse: bind-key: argv[28]=h
1697350255.013116 cmd_parse: bind-key: argv[29]=split-window -h
1697350255.013118 cmd_parse: bind-key: argv[30]=Vertical Split
1697350255.013120 cmd_parse: bind-key: argv[31]=v
1697350255.013121 cmd_parse: bind-key: argv[32]=split-window -v
1697350255.013122 cmd_parse: bind-key: argv[33]=
1697350255.013123 cmd_parse: bind-key: argv[34]=#{?#{>:#{window_panes},1},,-}Swap Up
1697350255.013124 cmd_parse: bind-key: argv[35]=u
1697350255.013125 cmd_parse: bind-key: argv[36]=swap-pane -U
1697350255.013126 cmd_parse: bind-key: argv[37]=#{?#{>:#{window_panes},1},,-}Swap Down
1697350255.013127 cmd_parse: bind-key: argv[38]=d
1697350255.013129 cmd_parse: bind-key: argv[39]=swap-pane -D
1697350255.013130 cmd_parse: bind-key: argv[40]=#{?pane_marked_set,,-}Swap Marked
1697350255.013131 cmd_parse: bind-key: argv[41]=s
1697350255.013132 cmd_parse: bind-key: argv[42]=swap-pane
1697350255.013133 cmd_parse: bind-key: argv[43]=
1697350255.013134 cmd_parse: bind-key: argv[44]=Kill
1697350255.013135 cmd_parse: bind-key: argv[45]=X
1697350255.013136 cmd_parse: bind-key: argv[46]=kill-pane
1697350255.013137 cmd_parse: bind-key: argv[47]=Respawn
1697350255.013138 cmd_parse: bind-key: argv[48]=R
1697350255.013139 cmd_parse: bind-key: argv[49]=respawn-pane -k
1697350255.013141 cmd_parse: bind-key: argv[50]=#{?pane_marked,Unmark,Mark}
1697350255.013142 cmd_parse: bind-key: argv[51]=m
1697350255.013143 cmd_parse: bind-key: argv[52]=select-pane -m
1697350255.013145 cmd_parse: bind-key: argv[53]=#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1697350255.013146 cmd_parse: bind-key: argv[54]=z
1697350255.013147 cmd_parse: bind-key: argv[55]=resize-pane -Z
1697350255.013204 cmd_parse_build_commands: bind-key > display-menu -xP -yP -T "#[align=centre]#{pane_index} (#{pane_id})" "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < "send -X history-top" "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > "send -X history-bottom" '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r "if -F \\"#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}\\" \\"copy-mode -t=\\" ; send -Xt= search-backward \\"#{q:mouse_word}\\"" "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y "copy-mode -q ; send-keys -l -- \\"#{q:mouse_word}\\"" "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c "copy-mode -q ; set-buffer -- \\"#{q:mouse_word}\\"" "#{?mouse_line,Copy Line,}" l "copy-mode -q ; set-buffer -- \\"#{q:mouse_line}\\"" '' "Horizontal Split" h "split-window -h" "Vertical Split" v "split-window -v" '' "#{?#{>:#{window_panes},1},,-}Swap Up" u "swap-pane -U" "#{?#{>:#{window_panes},1},,-}Swap Down" d "swap-pane -D" "#{?pane_marked_set,,-}Swap Marked" s swap-pane '' Kill X kill-pane Respawn R "respawn-pane -k" "#{?pane_marked,Unmark,Mark}" m "select-pane -m" "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z "resize-pane -Z"
1697350255.013208 cmdq_get_command: [bind-key/0x556646ea1c00] group 254
1697350255.013209 cmdq_append <global>: [bind-key/0x556646ea1c00]
1697350255.013211 yylex_token: bind
1697350255.013213 yylex_token: -n
1697350255.013214 yylex_token: MouseDown1Pane
1697350255.013215 yylex_token: select-pane
1697350255.013217 yylex_token: -t=;
1697350255.013218 yylex_token: send
1697350255.013219 yylex_token: -M
1697350255.013221 cmd_parse_build_commands: 0 bind
1697350255.013222 cmd_parse_build_commands: argv[0]=bind
1697350255.013223 cmd_parse_build_commands: argv[1]=-n
1697350255.013225 cmd_parse_build_commands: argv[2]=MouseDown1Pane
1697350255.013226 cmd_parse_build_commands: argv[3]=select-pane
1697350255.013227 cmd_parse_build_commands: argv[4]=-t=;
1697350255.013228 cmd_parse_build_commands: argv[5]=send
1697350255.013229 cmd_parse_build_commands: argv[6]=-M
1697350255.013231 cmd_parse: bind-key: argv[0]=bind
1697350255.013232 cmd_parse: bind-key: argv[1]=-n
1697350255.013233 cmd_parse: bind-key: argv[2]=MouseDown1Pane
1697350255.013234 cmd_parse: bind-key: argv[3]=select-pane
1697350255.013235 cmd_parse: bind-key: argv[4]=-t=;
1697350255.013236 cmd_parse: bind-key: argv[5]=send
1697350255.013237 cmd_parse: bind-key: argv[6]=-M
1697350255.013241 cmd_parse_build_commands: bind-key -n MouseDown1Pane select-pane "-t=;" send -M
1697350255.013245 cmdq_get_command: [bind-key/0x556646ea8e90] group 257
1697350255.013246 cmdq_append <global>: [bind-key/0x556646ea8e90]
1697350255.013247 yylex_token: bind
1697350255.013249 yylex_token: -n
1697350255.013250 yylex_token: MouseDrag1Pane
1697350255.013251 yylex_token: if
1697350255.013252 yylex_token: -F
1697350255.013254 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013255 yylex_token: send
1697350255.013256 yylex_token: -M
1697350255.013258 cmd_stringify_argv: 0 send = send
1697350255.013259 cmd_stringify_argv: 1 -M = -M
1697350255.013260 cmd_parse_commands_to_string: send -M
1697350255.013261 yylex_token: copy-mode
1697350255.013262 yylex_token: -M
1697350255.013264 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.013265 cmd_stringify_argv: 1 -M = -M
1697350255.013266 cmd_parse_commands_to_string: copy-mode -M
1697350255.013268 cmd_parse_build_commands: 0 bind
1697350255.013269 cmd_parse_build_commands: argv[0]=bind
1697350255.013270 cmd_parse_build_commands: argv[1]=-n
1697350255.013272 cmd_parse_build_commands: argv[2]=MouseDrag1Pane
1697350255.013273 cmd_parse_build_commands: argv[3]=if
1697350255.013274 cmd_parse_build_commands: argv[4]=-F
1697350255.013275 cmd_parse_build_commands: argv[5]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013276 cmd_parse_build_commands: argv[6]=send -M
1697350255.013277 cmd_parse_build_commands: argv[7]=copy-mode -M
1697350255.013279 cmd_parse: bind-key: argv[0]=bind
1697350255.013280 cmd_parse: bind-key: argv[1]=-n
1697350255.013281 cmd_parse: bind-key: argv[2]=MouseDrag1Pane
1697350255.013282 cmd_parse: bind-key: argv[3]=if
1697350255.013283 cmd_parse: bind-key: argv[4]=-F
1697350255.013284 cmd_parse: bind-key: argv[5]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013285 cmd_parse: bind-key: argv[6]=send -M
1697350255.013287 cmd_parse: bind-key: argv[7]=copy-mode -M
1697350255.013292 cmd_parse_build_commands: bind-key -n MouseDrag1Pane if -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -M"
1697350255.013293 cmdq_get_command: [bind-key/0x556646ea5a50] group 260
1697350255.013295 cmdq_append <global>: [bind-key/0x556646ea5a50]
1697350255.013297 yylex_token: bind
1697350255.013298 yylex_token: -n
1697350255.013299 yylex_token: WheelUpPane
1697350255.013300 yylex_token: if
1697350255.013301 yylex_token: -F
1697350255.013303 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013304 yylex_token: send
1697350255.013305 yylex_token: -M
1697350255.013306 cmd_stringify_argv: 0 send = send
1697350255.013307 cmd_stringify_argv: 1 -M = -M
1697350255.013309 cmd_parse_commands_to_string: send -M
1697350255.013310 yylex_token: copy-mode
1697350255.013311 yylex_token: -e
1697350255.013312 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.013313 cmd_stringify_argv: 1 -e = -e
1697350255.013315 cmd_parse_commands_to_string: copy-mode -e
1697350255.013317 cmd_parse_build_commands: 0 bind
1697350255.013318 cmd_parse_build_commands: argv[0]=bind
1697350255.013319 cmd_parse_build_commands: argv[1]=-n
1697350255.013320 cmd_parse_build_commands: argv[2]=WheelUpPane
1697350255.013321 cmd_parse_build_commands: argv[3]=if
1697350255.013322 cmd_parse_build_commands: argv[4]=-F
1697350255.013324 cmd_parse_build_commands: argv[5]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013325 cmd_parse_build_commands: argv[6]=send -M
1697350255.013326 cmd_parse_build_commands: argv[7]=copy-mode -e
1697350255.013327 cmd_parse: bind-key: argv[0]=bind
1697350255.013328 cmd_parse: bind-key: argv[1]=-n
1697350255.013329 cmd_parse: bind-key: argv[2]=WheelUpPane
1697350255.013330 cmd_parse: bind-key: argv[3]=if
1697350255.013331 cmd_parse: bind-key: argv[4]=-F
1697350255.013333 cmd_parse: bind-key: argv[5]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013334 cmd_parse: bind-key: argv[6]=send -M
1697350255.013335 cmd_parse: bind-key: argv[7]=copy-mode -e
1697350255.013340 cmd_parse_build_commands: bind-key -n WheelUpPane if -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -e"
1697350255.013343 cmdq_get_command: [bind-key/0x556646eac970] group 263
1697350255.013344 cmdq_append <global>: [bind-key/0x556646eac970]
1697350255.013345 yylex_token: bind
1697350255.013347 yylex_token: -n
1697350255.013348 yylex_token: MouseDown2Pane
1697350255.013349 yylex_token: select-pane
1697350255.013350 yylex_token: -t=;
1697350255.013351 yylex_token: if
1697350255.013352 yylex_token: -F
1697350255.013354 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013355 yylex_token: send
1697350255.013356 yylex_token: -M
1697350255.013358 cmd_stringify_argv: 0 send = send
1697350255.013359 cmd_stringify_argv: 1 -M = -M
1697350255.013360 cmd_parse_commands_to_string: send -M
1697350255.013361 yylex_token: paste
1697350255.013362 yylex_token: -p
1697350255.013363 cmd_stringify_argv: 0 paste = paste
1697350255.013365 cmd_stringify_argv: 1 -p = -p
1697350255.013366 cmd_parse_commands_to_string: paste -p
1697350255.013368 cmd_parse_build_commands: 0 bind
1697350255.013369 cmd_parse_build_commands: argv[0]=bind
1697350255.013370 cmd_parse_build_commands: argv[1]=-n
1697350255.013371 cmd_parse_build_commands: argv[2]=MouseDown2Pane
1697350255.013372 cmd_parse_build_commands: argv[3]=select-pane
1697350255.013374 cmd_parse_build_commands: argv[4]=-t=;
1697350255.013375 cmd_parse_build_commands: argv[5]=if
1697350255.013376 cmd_parse_build_commands: argv[6]=-F
1697350255.013377 cmd_parse_build_commands: argv[7]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013378 cmd_parse_build_commands: argv[8]=send -M
1697350255.013380 cmd_parse_build_commands: argv[9]=paste -p
1697350255.013381 cmd_parse: bind-key: argv[0]=bind
1697350255.013382 cmd_parse: bind-key: argv[1]=-n
1697350255.013383 cmd_parse: bind-key: argv[2]=MouseDown2Pane
1697350255.013384 cmd_parse: bind-key: argv[3]=select-pane
1697350255.013385 cmd_parse: bind-key: argv[4]=-t=;
1697350255.013386 cmd_parse: bind-key: argv[5]=if
1697350255.013387 cmd_parse: bind-key: argv[6]=-F
1697350255.013389 cmd_parse: bind-key: argv[7]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013390 cmd_parse: bind-key: argv[8]=send -M
1697350255.013391 cmd_parse: bind-key: argv[9]=paste -p
1697350255.013397 cmd_parse_build_commands: bind-key -n MouseDown2Pane select-pane "-t=;" if -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "paste -p"
1697350255.013399 cmdq_get_command: [bind-key/0x556646eaca70] group 266
1697350255.013400 cmdq_append <global>: [bind-key/0x556646eaca70]
1697350255.013401 yylex_token: bind
1697350255.013402 yylex_token: -n
1697350255.013404 yylex_token: DoubleClick1Pane
1697350255.013405 yylex_token: select-pane
1697350255.013406 yylex_token: -t=;
1697350255.013407 yylex_token: if
1697350255.013408 yylex_token: -F
1697350255.013410 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013411 yylex_token: send
1697350255.013412 yylex_token: -M
1697350255.013413 cmd_stringify_argv: 0 send = send
1697350255.013415 cmd_stringify_argv: 1 -M = -M
1697350255.013416 cmd_parse_commands_to_string: send -M
1697350255.013417 yylex_token: copy-mode
1697350255.013418 yylex_token: -H
1697350255.013419 yylex_token: send
1697350255.013420 yylex_token: -X
1697350255.013422 yylex_token: select-word
1697350255.013423 yylex_token: run
1697350255.013424 yylex_token: -d0.3
1697350255.013425 yylex_token: send
1697350255.013426 yylex_token: -X
1697350255.013428 yylex_token: copy-pipe-and-cancel
1697350255.013429 cmd_stringify_argv: 0 copy-mode = copy-mode
1697350255.013431 cmd_stringify_argv: 1 -H = -H
1697350255.013432 cmd_stringify_argv: 0 send = send
1697350255.013433 cmd_stringify_argv: 1 -X = -X
1697350255.013435 cmd_stringify_argv: 2 select-word = select-word
1697350255.013436 cmd_stringify_argv: 0 run = run
1697350255.013437 cmd_stringify_argv: 1 -d0.3 = -d0.3
1697350255.013439 cmd_stringify_argv: 0 send = send
1697350255.013440 cmd_stringify_argv: 1 -X = -X
1697350255.013442 cmd_stringify_argv: 2 copy-pipe-and-cancel = copy-pipe-and-cancel
1697350255.013444 cmd_parse_commands_to_string: copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1697350255.013448 cmd_parse_build_commands: 0 bind
1697350255.013449 cmd_parse_build_commands: argv[0]=bind
1697350255.013450 cmd_parse_build_commands: argv[1]=-n
1697350255.013451 cmd_parse_build_commands: argv[2]=DoubleClick1Pane
1697350255.013453 cmd_parse_build_commands: argv[3]=select-pane
1697350255.013454 cmd_parse_build_commands: argv[4]=-t=;
1697350255.013455 cmd_parse_build_commands: argv[5]=if
1697350255.013456 cmd_parse_build_commands: argv[6]=-F
1697350255.013457 cmd_parse_build_commands: argv[7]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1697350255.013458 cmd_parse_build_commands: argv[8]=send -M
1697350255.013460 cmd_parse_build_commands: argv[9]=copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1697350255.013461 cmd_parse: bind-key: argv[0]=bind
1697350255.013462 cmd_parse: bind-key: argv[1]=-n
1697350255.013463 cmd_parse: bind-key: argv[2]=DoubleClick1Pane
1697350255.013464 cmd_parse: bind-key: argv[3]=select-pane
1697350255.013465 cmd_parse: bind-key: argv[4]=-t=;
1697350255.013466 cmd_parse: bind-key: argv[5]=if
